id,original,surface,pronunciation,type,field1,field2,field3,field4,era,birth_year,nobel,gender,country,status,description,image,image_page
3034,ラリー・サンガー,ラリー・サンガー,ラリー・サンガー,full,計算機科学,NA,NA,NA,現代,1968,no,男性,アメリカ合衆国,存命,ローレンス・マーク・サンガー（英語: Lawrence Mark Sanger、1968年7月16日 - ）は、アメリカ合衆国の哲学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Larry-Sanger-headshot-768x1024.jpg,https://commons.wikimedia.org/wiki/File:Larry-Sanger-headshot-768x1024.jpg
3035,アントニー・ホーア,ホーア,ホーア,family,計算機科学,NA,NA,NA,現代,1934,no,男性,イギリス,物故,チャールズ・アントニー・リチャード・ホーア（Charles Antony Richard Hoare、1934年1月11日 - 2026年3月5日）は、イギリス,http://commons.wikimedia.org/wiki/Special:FilePath/Sir_Tony_Hoare_IMG_5125.jpg,https://commons.wikimedia.org/wiki/File:Sir_Tony_Hoare_IMG_5125.jpg
3035,アントニー・ホーア,アントニー・ホーア,アントニー・ホーア,full,計算機科学,NA,NA,NA,現代,1934,no,男性,イギリス,物故,チャールズ・アントニー・リチャード・ホーア（Charles Antony Richard Hoare、1934年1月11日 - 2026年3月5日）は、イギリス,http://commons.wikimedia.org/wiki/Special:FilePath/Sir_Tony_Hoare_IMG_5125.jpg,https://commons.wikimedia.org/wiki/File:Sir_Tony_Hoare_IMG_5125.jpg
3036,ジム・グレイ,グレイ,グレイ,family,計算機科学,NA,NA,NA,現代,1944,no,男性,アメリカ合衆国,物故,ジェームズ・ニコラス・グレイ（James Nicholas Gray、1944年1月12日 - 2007年1月28日洋上で行方不明となり、2012年5月16日に,http://commons.wikimedia.org/wiki/Special:FilePath/Jim_Gray_Computing_in_the_21st_Century_2006.jpg,https://commons.wikimedia.org/wiki/File:Jim_Gray_Computing_in_the_21st_Century_2006.jpg
3036,ジム・グレイ,ジム・グレイ,ジム・グレイ,full,計算機科学,NA,NA,NA,現代,1944,no,男性,アメリカ合衆国,物故,ジェームズ・ニコラス・グレイ（James Nicholas Gray、1944年1月12日 - 2007年1月28日洋上で行方不明となり、2012年5月16日に,http://commons.wikimedia.org/wiki/Special:FilePath/Jim_Gray_Computing_in_the_21st_Century_2006.jpg,https://commons.wikimedia.org/wiki/File:Jim_Gray_Computing_in_the_21st_Century_2006.jpg
3037,ニクラウス・ヴィルト,ヴィルト,ヴィルト,family,計算機科学,NA,NA,NA,現代,1934,no,男性,スイス,物故,ニクラウス・ヴィルト（Niklaus Wirth、 1934年2月15日 - 2024年1月1日）は、スイスの計算機科学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Niklaus_Wirth%2C_UrGU.jpg,https://commons.wikimedia.org/wiki/File:Niklaus_Wirth%2C_UrGU.jpg
3037,ニクラウス・ヴィルト,ニクラウス・ヴィルト,ニクラウス・ヴィルト,full,計算機科学,NA,NA,NA,現代,1934,no,男性,スイス,物故,ニクラウス・ヴィルト（Niklaus Wirth、 1934年2月15日 - 2024年1月1日）は、スイスの計算機科学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Niklaus_Wirth%2C_UrGU.jpg,https://commons.wikimedia.org/wiki/File:Niklaus_Wirth%2C_UrGU.jpg
3038,ニコラス・ネグロポンテ,ネグロポンテ,ネグロポンテ,family,計算機科学,NA,NA,NA,現代,1943,no,男性,アメリカ合衆国,存命,ニコラス・ネグロポンテ（Nicholas Negroponte、1943年12月1日 - ）は、計算機科学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Nicholas_Negroponte_USNA_20090415_cropped.jpg,https://commons.wikimedia.org/wiki/File:Nicholas_Negroponte_USNA_20090415_cropped.jpg
3038,ニコラス・ネグロポンテ,ニコラス・ネグロポンテ,ニコラス・ネグロポンテ,full,計算機科学,NA,NA,NA,現代,1943,no,男性,アメリカ合衆国,存命,ニコラス・ネグロポンテ（Nicholas Negroponte、1943年12月1日 - ）は、計算機科学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Nicholas_Negroponte_USNA_20090415_cropped.jpg,https://commons.wikimedia.org/wiki/File:Nicholas_Negroponte_USNA_20090415_cropped.jpg
3039,ブライアン・カーニハン,カーニハン,カーニハン,family,計算機科学,NA,NA,NA,現代,1942,no,男性,アメリカ合衆国/カナダ,存命,ブライアン・カーニハン (英: Brian Wilson Kernighan、1942年1月1日 - ) は、ベル研究所に在籍していたカナダ出身の計算機科学者で,http://commons.wikimedia.org/wiki/Special:FilePath/Brian_Kernighan_in_2012_at_Bell_Labs_1.jpg,https://commons.wikimedia.org/wiki/File:Brian_Kernighan_in_2012_at_Bell_Labs_1.jpg
3039,ブライアン・カーニハン,ブライアン・カーニハン,ブライアン・カーニハン,full,計算機科学,NA,NA,NA,現代,1942,no,男性,アメリカ合衆国/カナダ,存命,ブライアン・カーニハン (英: Brian Wilson Kernighan、1942年1月1日 - ) は、ベル研究所に在籍していたカナダ出身の計算機科学者で,http://commons.wikimedia.org/wiki/Special:FilePath/Brian_Kernighan_in_2012_at_Bell_Labs_1.jpg,https://commons.wikimedia.org/wiki/File:Brian_Kernighan_in_2012_at_Bell_Labs_1.jpg
3040,アラン・ケイ,ケイ,ケイ,family,計算機科学,NA,NA,NA,現代,1940,no,男性,アメリカ合衆国,存命,アラン・カーティス・ケイ（Alan Curtis Kay、 1940年5月17日 - ）は、アメリカ合衆国の計算機科学者、教育者、ジャズ演奏家。,http://commons.wikimedia.org/wiki/Special:FilePath/Alan_Kay_%283097597186%29_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Alan_Kay_%283097597186%29_%28cropped%29.jpg
3040,アラン・ケイ,アラン・ケイ,アラン・ケイ,full,計算機科学,NA,NA,NA,現代,1940,no,男性,アメリカ合衆国,存命,アラン・カーティス・ケイ（Alan Curtis Kay、 1940年5月17日 - ）は、アメリカ合衆国の計算機科学者、教育者、ジャズ演奏家。,http://commons.wikimedia.org/wiki/Special:FilePath/Alan_Kay_%283097597186%29_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Alan_Kay_%283097597186%29_%28cropped%29.jpg
3041,オーレ＝ヨハン・ダール,ダール,ダール,family,計算機科学,NA,NA,NA,現代,1931,no,男性,ノルウェー,物故,オーレ＝ヨハン・ダール（Ole-Johan Dahl、1931年10月12日 - 2002年6月29日）は、ノルウェーの計算機科学者。,,
3041,オーレ＝ヨハン・ダール,オーレ＝ヨハン・ダール,オーレ・ヨハン・ダール,full,計算機科学,NA,NA,NA,現代,1931,no,男性,ノルウェー,物故,オーレ＝ヨハン・ダール（Ole-Johan Dahl、1931年10月12日 - 2002年6月29日）は、ノルウェーの計算機科学者。,,
3042,ジェフ・ラスキン,ラスキン,ラスキン,family,計算機科学,NA,NA,NA,現代,1943,no,男性,アメリカ合衆国,物故,ジェフ・ラスキン（英：Jef Raskin、1943年3月9日 - 2005年2月26日）は、アメリカのコンピュータ技術者。,http://commons.wikimedia.org/wiki/Special:FilePath/Jef_Raskin_holding_Canon_Cat_model.png,https://commons.wikimedia.org/wiki/File:Jef_Raskin_holding_Canon_Cat_model.png
3042,ジェフ・ラスキン,ジェフ・ラスキン,ジェフ・ラスキン,full,計算機科学,NA,NA,NA,現代,1943,no,男性,アメリカ合衆国,物故,ジェフ・ラスキン（英：Jef Raskin、1943年3月9日 - 2005年2月26日）は、アメリカのコンピュータ技術者。,http://commons.wikimedia.org/wiki/Special:FilePath/Jef_Raskin_holding_Canon_Cat_model.png,https://commons.wikimedia.org/wiki/File:Jef_Raskin_holding_Canon_Cat_model.png
3043,ヴィントン・サーフ,サーフ,サーフ,family,計算機科学,NA,NA,NA,現代,1943,no,男性,アメリカ合衆国,存命,ヴィントン・グレイ・サーフ（Vinton Gray Cerf、 1943年6月23日 - ）は、アメリカ合衆国の計算機科学者であり、ロバート・カーンと共にインタ,http://commons.wikimedia.org/wiki/Special:FilePath/Dr_Vint_Cerf_ForMemRS.jpg,https://commons.wikimedia.org/wiki/File:Dr_Vint_Cerf_ForMemRS.jpg
3043,ヴィントン・サーフ,ヴィントン・サーフ,ヴィントン・サーフ,full,計算機科学,NA,NA,NA,現代,1943,no,男性,アメリカ合衆国,存命,ヴィントン・グレイ・サーフ（Vinton Gray Cerf、 1943年6月23日 - ）は、アメリカ合衆国の計算機科学者であり、ロバート・カーンと共にインタ,http://commons.wikimedia.org/wiki/Special:FilePath/Dr_Vint_Cerf_ForMemRS.jpg,https://commons.wikimedia.org/wiki/File:Dr_Vint_Cerf_ForMemRS.jpg
3044,チャールズ・シモニー,シモニー,シモニー,family,計算機科学,NA,NA,NA,現代,1948,no,男性,アメリカ合衆国/ハンガリー,存命,チャールズ・シモニー（Charles Simonyi、ハンガリー語: シモニ・カーロイ Simonyi Károly [ˈʃimoɲi ˈkɑːroj]、 19,http://commons.wikimedia.org/wiki/Special:FilePath/Charles_simonyi.jpg,https://commons.wikimedia.org/wiki/File:Charles_simonyi.jpg
3044,チャールズ・シモニー,チャールズ・シモニー,チャールズ・シモニー,full,計算機科学,NA,NA,NA,現代,1948,no,男性,アメリカ合衆国/ハンガリー,存命,チャールズ・シモニー（Charles Simonyi、ハンガリー語: シモニ・カーロイ Simonyi Károly [ˈʃimoɲi ˈkɑːroj]、 19,http://commons.wikimedia.org/wiki/Special:FilePath/Charles_simonyi.jpg,https://commons.wikimedia.org/wiki/File:Charles_simonyi.jpg
3045,アラン・チューリング,チューリング,チューリング,family,計算機科学,NA,NA,NA,現代,1912,no,男性,イギリス,物故,アラン・マシスン・チューリング（Alan Mathison Turing、英語発音: [tjúǝrɪŋ]〔音写の一例：テュァリング〕、 1912年6月23日 -,http://commons.wikimedia.org/wiki/Special:FilePath/Alan_Turing_%281951%29_%28crop%29.jpg,https://commons.wikimedia.org/wiki/File:Alan_Turing_%281951%29_%28crop%29.jpg
3045,アラン・チューリング,アラン・チューリング,アラン・チューリング,full,計算機科学,NA,NA,NA,現代,1912,no,男性,イギリス,物故,アラン・マシスン・チューリング（Alan Mathison Turing、英語発音: [tjúǝrɪŋ]〔音写の一例：テュァリング〕、 1912年6月23日 -,http://commons.wikimedia.org/wiki/Special:FilePath/Alan_Turing_%281951%29_%28crop%29.jpg,https://commons.wikimedia.org/wiki/File:Alan_Turing_%281951%29_%28crop%29.jpg
3046,ジェームズ・ゴスリン,ゴスリン,ゴスリン,family,計算機科学,NA,NA,NA,現代,1955,no,男性,カナダ,存命,ジェームズ・アーサー・ゴスリン（James Arthur Gosling、1955年5月19日 - ）は、カナダ出身の計算機科学者である。,http://commons.wikimedia.org/wiki/Special:FilePath/James_Gosling_2008.jpg,https://commons.wikimedia.org/wiki/File:James_Gosling_2008.jpg
3046,ジェームズ・ゴスリン,ジェームズ・ゴスリン,ジェームズ・ゴスリン,full,計算機科学,NA,NA,NA,現代,1955,no,男性,カナダ,存命,ジェームズ・アーサー・ゴスリン（James Arthur Gosling、1955年5月19日 - ）は、カナダ出身の計算機科学者である。,http://commons.wikimedia.org/wiki/Special:FilePath/James_Gosling_2008.jpg,https://commons.wikimedia.org/wiki/File:James_Gosling_2008.jpg
3047,ジョン・ポステル,ポステル,ポステル,family,計算機科学,NA,NA,NA,現代,1943,no,男性,アメリカ合衆国,物故,ジョン・ポステル(Jon Postel)ことジョナサン・ブルース・ポステル（Jonathan Bruce Postel ()、1943年8月6日 - 1998年,http://commons.wikimedia.org/wiki/Special:FilePath/Jon_Postel.jpg,https://commons.wikimedia.org/wiki/File:Jon_Postel.jpg
3047,ジョン・ポステル,ジョン・ポステル,ジョン・ポステル,full,計算機科学,NA,NA,NA,現代,1943,no,男性,アメリカ合衆国,物故,ジョン・ポステル(Jon Postel)ことジョナサン・ブルース・ポステル（Jonathan Bruce Postel ()、1943年8月6日 - 1998年,http://commons.wikimedia.org/wiki/Special:FilePath/Jon_Postel.jpg,https://commons.wikimedia.org/wiki/File:Jon_Postel.jpg
3048,ゲイリー・キルドール,キルドール,キルドール,family,計算機科学,NA,NA,NA,現代,1942,no,男性,アメリカ合衆国,物故,ゲイリー・アーレン・キルドール（Gary Arlen Kildall、1942年5月19日 - 1994年7月11日）は、アメリカ合衆国のコンピュータ科学者・マ,,
3048,ゲイリー・キルドール,ゲイリー・キルドール,ゲイリー・キルドール,full,計算機科学,NA,NA,NA,現代,1942,no,男性,アメリカ合衆国,物故,ゲイリー・アーレン・キルドール（Gary Arlen Kildall、1942年5月19日 - 1994年7月11日）は、アメリカ合衆国のコンピュータ科学者・マ,,
3049,ダン・ブリックリン,ブリックリン,ブリックリン,family,計算機科学,NA,NA,NA,現代,1951,no,男性,アメリカ合衆国,存命,ダニエル・S・ブリックリン（英: Daniel S. Bricklin、 1951年7月16日 - ）はアメリカ合衆国のコンピュータ科学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Dan_Bricklin.jpg,https://commons.wikimedia.org/wiki/File:Dan_Bricklin.jpg
3049,ダン・ブリックリン,ダン・ブリックリン,ダン・ブリックリン,full,計算機科学,NA,NA,NA,現代,1951,no,男性,アメリカ合衆国,存命,ダニエル・S・ブリックリン（英: Daniel S. Bricklin、 1951年7月16日 - ）はアメリカ合衆国のコンピュータ科学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Dan_Bricklin.jpg,https://commons.wikimedia.org/wiki/File:Dan_Bricklin.jpg
3050,マヌエル・ブラム,ブラム,ブラム,family,計算機科学,NA,NA,NA,現代,1938,no,男性,アメリカ合衆国,存命,マヌエル・ブラム（Manuel Blum、1938年4月26日 - ）はベネズエラのカラカス出身の計算機科学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Blum_manuel_lenore_avrim.jpg,https://commons.wikimedia.org/wiki/File:Blum_manuel_lenore_avrim.jpg
3050,マヌエル・ブラム,マヌエル・ブラム,マヌエル・ブラム,full,計算機科学,NA,NA,NA,現代,1938,no,男性,アメリカ合衆国,存命,マヌエル・ブラム（Manuel Blum、1938年4月26日 - ）はベネズエラのカラカス出身の計算機科学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Blum_manuel_lenore_avrim.jpg,https://commons.wikimedia.org/wiki/File:Blum_manuel_lenore_avrim.jpg
3051,シーモア・クレイ,クレイ,クレイ,family,計算機科学,NA,NA,NA,現代,1925,no,男性,アメリカ合衆国,物故,シーモア・ロジャー・クレイ（Seymour Roger Cray、1925年9月28日 - 1996年10月5日）は、アメリカ合衆国の電気工学者でスーパーコンピ,http://commons.wikimedia.org/wiki/Special:FilePath/Seymour_Cray.jpg,https://commons.wikimedia.org/wiki/File:Seymour_Cray.jpg
3051,シーモア・クレイ,シーモア・クレイ,シーモア・クレイ,full,計算機科学,NA,NA,NA,現代,1925,no,男性,アメリカ合衆国,物故,シーモア・ロジャー・クレイ（Seymour Roger Cray、1925年9月28日 - 1996年10月5日）は、アメリカ合衆国の電気工学者でスーパーコンピ,http://commons.wikimedia.org/wiki/Special:FilePath/Seymour_Cray.jpg,https://commons.wikimedia.org/wiki/File:Seymour_Cray.jpg
